Date,Open,High,Low,Close,Adj Close,Volume
2000-01-06,1537.790039,1537.790039,1537.790039,1537.790039,1526.361450,520
2000-01-07,1538.000000,1538.000000,1538.000000,1538.000000,1526.569824,0
2000-01-10,1681.959961,1681.959961,1681.959961,1681.959961,1669.459961,1249
2000-01-11,1730.020020,1730.020020,1730.020020,1730.020020,1717.162842,447
2000-01-12,1730.000000,1730.000000,1730.000000,1730.000000,1717.142944,0
2000-01-13,1730.020020,1730.020020,1730.020020,1730.020020,1717.162842,2154
2000-01-14,1681.959961,1681.959961,1633.900024,1681.959961,1669.459961,9364
2000-01-17,1614.680054,1730.020020,1614.680054,1730.020020,1717.162842,135
2000-01-18,1730.000000,1730.000000,1730.000000,1730.000000,1717.142944,0
2000-01-19,1730.000000,1730.000000,1730.000000,1730.000000,1717.142944,0
2000-01-20,1681.959961,1681.959961,1681.959961,1681.959961,1669.459961,1040
2000-01-21,1672.349976,1672.349976,1672.349976,1672.349976,1659.921387,156
2000-01-24,1672.000000,1672.000000,1672.000000,1672.000000,1659.573975,0
2000-01-25,1672.000000,1672.000000,1672.000000,1672.000000,1659.573975,0
2000-01-26,1672.000000,1672.000000,1672.000000,1672.000000,1659.573975,0
2000-01-27,1672.000000,1672.000000,1672.000000,1672.000000,1659.573975,0
2000-01-28,1614.680054,1614.680054,1614.680054,1614.680054,1602.680054,36
2000-01-31,1615.000000,1615.000000,1615.000000,1615.000000,1602.997681,0
2000-02-01,1615.000000,1615.000000,1615.000000,1615.000000,1602.997681,0
2000-02-02,1633.900024,1633.900024,1614.680054,1614.680054,1602.680054,79647
2000-02-03,1615.000000,1615.000000,1615.000000,1615.000000,1602.997681,0
2000-02-04,1653.130005,1681.959961,1653.130005,1653.130005,1640.844238,3475
2000-02-07,1681.959961,1681.959961,1681.959961,1681.959961,1669.459961,354
2000-02-08,1681.959961,1681.959961,1681.959961,1681.959961,1669.459961,271
2000-02-09,1730.020020,1730.020020,1681.959961,1681.959961,1669.459961,541
2000-02-10,1682.000000,1682.000000,1682.000000,1682.000000,1669.499756,0
2000-02-11,1691.569946,1691.569946,1691.569946,1691.569946,1678.998535,520
2000-02-14,1681.959961,1681.959961,1681.959961,1681.959961,1669.459961,104
2000-02-15,1681.959961,1681.959961,1681.959961,1681.959961,1669.459961,1734
2000-02-16,1682.000000,1682.000000,1682.000000,1682.000000,1669.499756,0
2000-02-17,1682.000000,1682.000000,1682.000000,1682.000000,1669.499756,0
2000-02-18,1682.000000,1682.000000,1682.000000,1682.000000,1669.499756,0
2000-02-21,1681.959961,1730.020020,1681.959961,1730.020020,1717.162842,2414
2000-02-22,1730.000000,1730.000000,1730.000000,1730.000000,1717.142944,0
2000-02-23,1681.959961,1730.020020,1681.959961,1730.020020,1717.162842,1894
2000-02-24,1681.959961,1681.959961,1681.959961,1681.959961,1669.459961,83
2000-02-25,1710.790039,1730.020020,1710.790039,1730.020020,1717.162842,520
2000-02-28,1730.020020,1730.020020,1730.020020,1730.020020,1717.162842,770
2000-02-29,1730.020020,1730.020020,1730.020020,1730.020020,1717.162842,10
2000-03-01,1730.020020,1730.020020,1681.959961,1730.020020,1717.162842,6128
2000-03-02,1730.020020,1730.020020,1730.020020,1730.020020,1717.162842,208
2000-03-03,1874.180054,1874.180054,1874.180054,1874.180054,1860.251465,52
2000-03-06,1874.000000,1874.000000,1874.000000,1874.000000,1860.072754,0
2000-03-07,1874.180054,1874.180054,1874.180054,1874.180054,1860.251465,111
2000-03-08,1874.000000,1874.000000,1874.000000,1874.000000,1860.072754,0
2000-03-09,1874.000000,1874.000000,1874.000000,1874.000000,1860.072754,0
2000-03-10,1874.000000,1874.000000,1874.000000,1874.000000,1860.072754,0
2000-03-13,1874.000000,1874.000000,1874.000000,1874.000000,1860.072754,0
2000-03-14,1874.000000,1874.000000,1874.000000,1874.000000,1860.072754,0
2000-03-15,1874.000000,1874.000000,1874.000000,1874.000000,1860.072754,0
2000-03-16,1730.020020,1730.020020,1681.959961,1681.959961,1669.459961,2164
