Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,9871.980469,9970.599609,9822.530273,9822.530273,6094.557129,180180
2000-01-05,9723.900391,9822.530273,9699.179688,9822.530273,6094.557129,190008
2000-01-06,9871.980469,10192.900391,9847.250000,10173.099609,6312.071777,314132
2000-01-07,10192.900391,10538.500000,10192.900391,10192.900391,6324.360840,774228
2000-01-10,10513.700195,10637.099609,10513.700195,10597.500000,6575.399902,685412
2000-01-11,10612.400391,10735.700195,10400.299805,10489.000000,6508.079590,352352
2000-01-12,10444.500000,10513.700195,10242.299805,10370.599609,6434.616211,351988
2000-01-13,10266.799805,10538.500000,10192.900391,10503.799805,6517.262207,996268
2000-01-14,10489.000000,10562.900391,10390.400391,10414.799805,6462.041504,402584
2000-01-17,10538.500000,10538.500000,10365.700195,10365.700195,6431.576172,336700
2000-01-18,10365.700195,10370.599609,10069.500000,10192.900391,6324.360840,438256
2000-01-19,10118.700195,10242.299805,9946.150391,10148.400391,6296.747070,416052
2000-01-20,10316.200195,10316.200195,10143.400391,10168.099609,6308.971680,216944
2000-01-21,10118.700195,10118.700195,9995.330078,10020.099609,6217.142090,144144
2000-01-24,10020.099609,10020.099609,9901.650391,9901.650391,6143.648438,153608
2000-01-25,9871.980469,9871.980469,9526.370117,9556.040039,5929.208496,287924
2000-01-26,9565.929688,9575.820313,9205.769531,9279.669922,5757.730469,894348
2000-01-27,9279.669922,9304.400391,9156.320313,9181.040039,5696.534180,521976
2000-01-28,9181.040039,9254.950195,8934.070313,8958.790039,5558.634277,277732
2000-01-31,8884.889648,8884.889648,8687.360352,8776.099609,5445.279785,371644
2000-02-01,8860.169922,9205.769531,8860.169922,8860.169922,5497.444336,183092
2000-02-02,9254.950195,9304.400391,8958.790039,8958.790039,5558.634277,363272
2000-02-03,8988.459961,8988.459961,8785.990234,8810.709961,5466.756348,382200
2000-02-04,8835.440430,8889.830078,8637.910156,8637.910156,5359.538574,328328
2000-02-07,8978.570313,9230.219727,8934.070313,9161.259766,5684.260742,534716
2000-02-08,9151.370117,9151.370117,8934.070313,9037.910156,5607.726074,463372
2000-02-09,9032.969727,9156.320313,9008.240234,9116.759766,5656.650879,148876
2000-02-10,9057.690430,9057.690430,8884.889648,8958.790039,5558.634277,203476
2000-02-11,9008.240234,9032.969727,8637.910156,8761.259766,5436.073730,271908
2000-02-14,8514.559570,8539.290039,8435.709961,8445.599609,5240.215332,402584
2000-02-15,8445.599609,8529.400391,8317.030273,8317.030273,5160.442871,348712
2000-02-16,8539.290039,8662.639648,8341.759766,8341.759766,5175.786621,378560
2000-02-17,8514.559570,8884.889648,8470.049805,8860.169922,5497.444336,705068
2000-02-18,8810.709961,8884.889648,8687.360352,8687.360352,5390.222168,264628
2000-02-21,8637.910156,8637.910156,8465.110352,8475.000000,5258.458984,284648
2000-02-22,8391.209961,8391.209961,8168.959961,8218.410156,5099.252930,256256
2000-02-23,8144.500000,8366.480469,7897.529785,8243.129883,5114.590332,277368
2000-02-24,8243.129883,8267.860352,8045.600098,8095.060059,5022.718750,359268
2000-02-25,8020.879883,8020.879883,7527.470215,7601.370117,4716.399902,442260
2000-02-28,7601.370117,7601.370117,7280.500000,7280.500000,4517.310547,156884
2000-02-29,7354.669922,7453.299805,6762.359863,7018.959961,4355.034180,662480
2000-03-01,7157.140137,7329.939941,7018.959961,7315.109863,4538.785156,820820
2000-03-02,7305.220215,7502.750000,7181.870117,7359.620117,4566.401367,686140
2000-03-03,7404.120117,7650.819824,7404.120117,7576.649902,4701.061523,698516
2000-03-06,7626.100098,7848.350098,7601.370117,7749.450195,4808.279297,573664
2000-03-07,7650.819824,7700.270020,7601.370117,7601.370117,4716.399902,468468
2000-03-08,7527.470215,7695.330078,7453.299805,7478.020020,4639.865234,407680
2000-03-09,7478.020020,7478.020020,7251.100098,7320.060059,4541.854980,466648
2000-03-10,7305.220215,7354.669922,7107.970215,7157.140137,4440.768555,364728
2000-03-13,7157.140137,7157.140137,7157.140137,7157.140137,4440.768555,0
2000-03-14,6732.689941,6836.259766,6663.459961,6688.189941,4149.800781,338884
2000-03-15,6787.089844,6836.259766,6737.640137,6831.319824,4238.610840,417872
