Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,3137.500000,3175.000000,3137.500000,3137.500000,74.075615,419400
2000-01-05,3100.000000,3125.000000,2987.500000,3000.000000,70.829285,1268200
2000-01-06,2987.500000,2987.500000,2912.500000,2937.500000,69.353668,681904
2000-01-07,2937.500000,2975.000000,2937.500000,2937.500000,69.353668,1696880
2000-01-10,2987.500000,3000.000000,2937.500000,2950.000000,69.648788,1670760
2000-01-11,2937.500000,2937.500000,2752.500000,2822.500000,66.638542,1637800
2000-01-12,2837.500000,2875.000000,2775.000000,2800.000000,66.107338,934216
2000-01-13,2750.000000,2812.500000,2700.000000,2810.000000,66.343414,1425328
2000-01-14,2860.000000,2937.500000,2825.000000,2912.500000,68.763420,717464
2000-01-17,2962.500000,3000.000000,2942.500000,2975.000000,70.239021,1980736
2000-01-18,3000.000000,3187.500000,3000.000000,3092.500000,73.013161,2081056
2000-01-19,3100.000000,3150.000000,3087.500000,3137.500000,74.075615,1829760
2000-01-20,3137.500000,3312.500000,3137.500000,3262.500000,77.026817,1625712
2000-01-21,3250.000000,3512.500000,3225.000000,3450.000000,81.453674,2582240
2000-01-24,3407.500000,3462.500000,3407.500000,3437.500000,81.158546,926584
2000-01-25,3500.000000,3500.000000,3425.000000,3427.500000,80.922440,1568936
2000-01-26,3427.500000,3427.500000,3200.000000,3250.000000,76.731712,514392
2000-01-27,3237.500000,3237.500000,3150.000000,3212.500000,75.846344,684200
2000-01-28,3222.500000,3500.000000,3222.500000,3402.500000,80.332207,1642280
2000-01-31,3402.500000,3462.500000,3402.500000,3450.000000,81.453674,537088
2000-02-01,3412.500000,3450.000000,3375.000000,3375.000000,79.682915,613400
2000-02-02,3450.000000,3450.000000,3375.000000,3375.000000,79.682915,496592
2000-02-03,3450.000000,3512.500000,3445.000000,3487.500000,82.339012,1909464
2000-02-04,3502.500000,3562.500000,3412.500000,3412.500000,80.568298,221288
2000-02-07,3550.000000,3550.000000,3437.500000,3500.000000,82.634148,779112
2000-02-08,3487.500000,3487.500000,3410.000000,3475.000000,82.043915,766232
2000-02-09,3500.000000,3700.000000,3500.000000,3677.500000,86.824883,1442840
2000-02-10,3687.500000,3687.500000,3552.500000,3552.500000,83.873672,688912
2000-02-11,3550.000000,3562.500000,3375.000000,3512.500000,82.929260,1368272
2000-02-14,3462.500000,3462.500000,3325.000000,3362.500000,79.387802,2020912
2000-02-15,3312.500000,3312.500000,3187.500000,3187.500000,75.256096,2056472
2000-02-16,3250.000000,3287.500000,3187.500000,3250.000000,76.731712,2335696
2000-02-17,3312.500000,3312.500000,3247.500000,3250.000000,76.731712,1881072
