49.423330477217654,14.50880839299289
43.483551048879995,17.81806858709938
50.05174613697141,1.7136997691497236
52.30347948423994,14.31121446344401
46.631987013200614,1.2729618204578408
43.88289714970046,23.936233202896197
45.94149817185629,10.679917886440249
43.59092274261385,15.444073932847724
45.35699383782885,14.240247807965535
44.680939832043485,14.477314865055435
46.36768611799986,15.051548319852248
48.355780065793574,16.43150228164254
42.355154117388196,25.90599266714415
48.69536226895299,8.223353778979314
45.96736070254563,24.1712967701355
48.1191677183481,27.890006867704685
47.08702506834956,11.77077909521891
48.513781863135954,8.564373653974688
50.657804613271054,10.736090853258728
40.07211111112004,11.566965866944035
46.9751963306549,-0.4074188034018267
49.37309771605882,21.595775199405253
45.36515018514737,12.447378082493765
45.41552935603417,20.740145926513676
49.00699752399929,14.88704252182227
44.55307844773975,13.455912442873053
47.06904055747725,24.73040757171303
40.54616351268483,19.86762046708637
44.722549098131694,15.695308293013577
45.247228311895185,10.754381063791296
