Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,2276.010010,2276.010010,2276.010010,2276.010010,1990.677979,0
2012-01-03,2267.090088,2367.129883,2267.090088,2324.540039,2033.124023,2761169
2012-01-04,2317.600098,2367.129883,2288.879883,2324.540039,2033.124023,3693461
2012-01-05,2302.750000,2333.449951,2280.959961,2305.719971,2016.663452,2633946
2012-01-06,2327.510010,2369.110107,2294.820068,2307.699951,2018.395020,2610069
2012-01-09,2307.699951,2356.229980,2302.750000,2338.399902,2045.246216,4151058
2012-01-10,2347.320068,2381.979980,2337.409912,2367.129883,2070.374512,4143072
2012-01-11,2390.899902,2436.459961,2348.310059,2371.090088,2073.838379,5121535
2012-01-12,2406.739990,2406.739990,2323.550049,2396.840088,2096.360107,4160672
2012-01-13,2396.840088,2452.300049,2377.030029,2418.629883,2115.418457,4445921
2012-01-16,2418.629883,2448.340088,2418.629883,2426.550049,2122.345459,1666226
2012-01-17,2431.500000,2455.270020,2412.689941,2441.409912,2135.342529,2506347
2012-01-18,2418.629883,2451.310059,2393.870117,2426.550049,2122.345459,4555000
2012-01-19,2454.280029,2474.090088,2417.639893,2471.120117,2161.327881,5065675
2012-01-20,2469.139893,2493.899902,2446.360107,2490.929932,2178.654541,3878403
2012-01-23,2466.169922,2494.889893,2446.360107,2473.100098,2163.060059,5208725
2012-01-24,2456.260010,2495.879883,2436.459961,2475.080078,2164.791504,3615909
2012-01-25,2476.070068,2486.969971,2438.439941,2466.169922,2156.998535,1856946
2012-01-26,2476.070068,2494.889893,2443.389893,2494.889893,2182.117920,4635388
2012-01-27,2475.080078,2510.739990,2458.250000,2476.070068,2165.657471,3300020
2012-01-30,2427.540039,2479.040039,2427.540039,2476.070068,2165.657471,3051041
2012-01-31,2495.879883,2510.739990,2476.070068,2476.070068,2165.657471,5337590
2012-02-01,2455.270020,2557.290039,2451.310059,2538.469971,2220.234375,4532152
2012-02-02,2545.399902,2580.070068,2529.560059,2573.139893,2250.558350,2462452
2012-02-03,2584.030029,2587.000000,2549.360107,2587.000000,2262.680420,2235164
2012-02-06,2587.000000,2587.000000,2541.439941,2565.209961,2243.622559,2769719
2012-02-07,2565.209961,2565.209961,2538.469971,2538.469971,2220.234375,2336596
2012-02-08,2530.550049,2575.120117,2517.669922,2555.310059,2234.963379,4093502
