Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,38550.000000,38550.000000,38550.000000,38550.000000,29026.357422,0
2012-01-03,38551.000000,39350.000000,38551.000000,39100.000000,29440.484375,1097356
2012-01-04,39240.000000,39425.000000,39051.000000,39399.000000,29665.617188,931744
2012-01-05,39240.000000,39279.000000,38477.000000,38680.000000,29124.238281,1161491
2012-01-06,38505.000000,39194.000000,38401.000000,38722.000000,29155.867188,1906195
2012-01-09,38700.000000,39158.000000,38501.000000,39050.000000,29402.828125,1781469
2012-01-10,39200.000000,39501.000000,39090.000000,39490.000000,29734.134766,1534382
2012-01-11,39494.000000,39849.000000,39210.000000,39500.000000,29741.656250,1892028
2012-01-12,39570.000000,40037.000000,39150.000000,39500.000000,29741.656250,2081143
2012-01-13,39535.000000,39900.000000,38947.000000,39200.000000,29515.781250,2352807
2012-01-16,39135.000000,39784.000000,38817.000000,39600.000000,29816.957031,1358017
2012-01-17,40000.000000,40100.000000,39800.000000,40100.000000,30193.437500,1270147
2012-01-18,39990.000000,40400.000000,39850.000000,40400.000000,30419.324219,2054175
2012-01-19,40505.000000,41100.000000,40301.000000,40999.000000,30870.335938,2560955
2012-01-20,40960.000000,41150.000000,40513.000000,40989.000000,30862.812500,1274901
2012-01-23,40899.000000,40937.000000,40251.000000,40937.000000,30823.654297,1440192
2012-01-24,40868.000000,40880.000000,39901.000000,40350.000000,30381.667969,1349567
2012-01-25,40500.000000,40500.000000,39101.000000,39360.000000,29636.250000,2626874
2012-01-26,39750.000000,40100.000000,39500.000000,39975.000000,30099.322266,2421884
2012-01-27,39699.000000,40091.000000,39550.000000,39903.000000,30045.103516,1478286
2012-01-30,39568.000000,39879.000000,39020.000000,39490.000000,29734.134766,1262647
2012-01-31,39660.000000,40198.000000,39600.000000,39900.000000,30042.845703,2012721
2012-02-01,39940.000000,40397.000000,39660.000000,40250.000000,30306.375000,1414458
2012-02-02,40315.000000,40900.000000,40302.000000,40700.000000,30645.207031,2405662
2012-02-03,40445.000000,40698.000000,39600.000000,39879.000000,30027.031250,4180153
2012-02-06,39900.000000,40033.000000,39550.000000,39666.000000,29866.654297,1838120
2012-02-07,39566.000000,40080.000000,39566.000000,39905.000000,30046.611328,2961880
2012-02-08,39980.000000,40235.000000,39908.000000,39995.000000,30114.382813,1881204
2012-02-09,39964.000000,40300.000000,39893.000000,40290.000000,30336.498047,2505408
2012-02-10,40075.000000,40130.000000,39424.000000,39830.000000,29990.136719,1039534
2012-02-13,40035.000000,40250.000000,39734.000000,39899.000000,30042.089844,1761247
2012-02-14,39940.000000,40245.000000,39801.000000,40120.000000,30208.488281,3049297
2012-02-15,40303.000000,40500.000000,40000.000000,40085.000000,30182.134766,1607677
2012-02-16,39998.000000,40189.000000,39450.000000,39849.000000,30004.441406,1442478
2012-02-17,40085.000000,40247.000000,39880.000000,40050.000000,30155.787109,3139627
2012-02-20,40250.000000,40445.000000,40200.000000,40200.000000,30268.728516,1724483
2012-02-21,40390.000000,40446.000000,40029.000000,40050.000000,30155.787109,3466415
2012-02-22,40291.000000,40374.000000,39931.000000,40100.000000,30193.437500,1299602
2012-02-23,40200.000000,40300.000000,39740.000000,39850.000000,30005.195313,1011575
2012-02-24,39999.000000,40197.000000,39800.000000,40050.000000,30155.787109,1540797
2012-02-27,39961.000000,40147.000000,39500.000000,39763.000000,29939.689453,961553
2012-02-28,39870.000000,40145.000000,39808.000000,40145.000000,30227.318359,1017443
2012-02-29,40140.000000,40225.000000,39883.000000,39985.000000,30106.845703,1485683
2012-03-01,39850.000000,40299.000000,39600.000000,40299.000000,30343.267578,1073485
2012-03-02,40315.000000,40597.000000,40165.000000,40549.000000,30531.507813,1273218
