Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,211.445999,211.445999,211.445999,211.445999,211.445999,0
2012-01-03,211.445999,211.445999,211.445999,211.445999,211.445999,3326
2012-01-04,211.445999,211.445999,211.445999,211.445999,211.445999,1561
2012-01-05,201.835007,201.835007,201.835007,201.835007,201.835007,287
2012-01-06,201.835007,201.835007,201.835007,201.835007,201.835007,0
2012-01-09,211.445999,211.445999,201.835007,201.835007,201.835007,8133
2012-01-10,201.835007,201.835007,201.835007,201.835007,201.835007,31355
2012-01-11,211.445999,211.445999,211.445999,211.445999,211.445999,20445
2012-01-12,211.445999,211.445999,211.445999,211.445999,211.445999,46820
2012-01-13,211.445999,211.445999,211.445999,211.445999,211.445999,540359
2012-01-16,211.445999,211.445999,211.445999,211.445999,211.445999,0
2012-01-17,211.445999,211.445999,211.445999,211.445999,211.445999,17688
2012-01-18,211.445999,211.445999,211.445999,211.445999,211.445999,0
2012-01-19,221.057999,221.057999,211.445999,211.445999,211.445999,5618
2012-01-20,211.445999,221.057999,211.445999,211.445999,211.445999,35316
2012-01-23,221.057999,221.057999,221.057999,221.057999,221.057999,15915
2012-01-24,221.057999,221.057999,221.057999,221.057999,221.057999,28654
2012-01-25,221.057999,221.057999,221.057999,221.057999,221.057999,0
2012-01-26,211.445999,211.445999,211.445999,211.445999,211.445999,18728
2012-01-27,211.445999,221.057999,211.445999,221.057999,221.057999,2812
2012-01-30,211.445999,211.445999,211.445999,211.445999,211.445999,2601
2012-01-31,221.057999,221.057999,221.057999,221.057999,221.057999,1144
2012-02-01,230.669006,230.669006,221.057999,221.057999,221.057999,67958
2012-02-02,221.057999,221.057999,221.057999,221.057999,221.057999,26770
2012-02-03,221.057999,221.057999,221.057999,221.057999,221.057999,114450
2012-02-06,221.057999,221.057999,211.445999,221.057999,221.057999,44739
2012-02-07,211.445999,221.057999,211.445999,221.057999,221.057999,210272
2012-02-08,211.445999,221.057999,211.445999,221.057999,221.057999,156119
2012-02-09,221.057999,221.057999,221.057999,221.057999,221.057999,0
2012-02-10,221.057999,230.669006,211.445999,230.669006,230.669006,567328
2012-02-13,230.669006,230.669006,230.669006,230.669006,230.669006,8844
2012-02-14,230.669006,230.669006,230.669006,230.669006,230.669006,13006
2012-02-15,230.669006,240.279999,230.669006,230.669006,230.669006,77119
2012-02-16,230.669006,230.669006,230.669006,230.669006,230.669006,52483
2012-02-17,230.669006,240.279999,230.669006,240.279999,240.279999,13838
2012-02-20,240.279999,240.279999,240.279999,240.279999,240.279999,52538
2012-02-21,249.891006,269.114014,249.891006,269.114014,269.114014,51151
2012-02-22,269.114014,269.114014,269.114014,269.114014,269.114014,1613
2012-02-23,269.114014,278.725006,269.114014,278.725006,278.725006,18572
2012-02-24,278.725006,278.725006,269.114014,269.114014,269.114014,2630
2012-02-27,249.891006,259.502014,249.891006,259.502014,259.502014,84351
2012-02-28,240.279999,240.279999,230.669006,240.279999,240.279999,161517
2012-02-29,240.279999,240.279999,230.669006,240.279999,240.279999,37650
2012-03-01,230.669006,230.669006,230.669006,230.669006,230.669006,7037
2012-03-02,230.669006,230.669006,230.669006,230.669006,230.669006,10405
2012-03-05,230.669006,230.669006,230.669006,230.669006,230.669006,181860
2012-03-06,230.669006,230.669006,230.669006,230.669006,230.669006,4682
2012-03-07,240.279999,240.279999,240.279999,240.279999,240.279999,125
2012-03-08,230.669006,240.279999,230.669006,240.279999,240.279999,54624
2012-03-09,240.279999,240.279999,240.279999,240.279999,240.279999,113493
2012-03-12,278.725006,278.725006,259.502014,278.725006,278.725006,26219
2012-03-13,278.725006,278.725006,278.725006,278.725006,278.725006,0
2012-03-14,278.725006,278.725006,278.725006,278.725006,278.725006,0
2012-03-15,259.502014,259.502014,249.891006,259.502014,259.502014,77020
2012-03-16,249.891006,249.891006,249.891006,249.891006,249.891006,27416
2012-03-19,249.891006,249.891006,249.891006,249.891006,249.891006,88439
2012-03-20,249.891006,249.891006,249.891006,249.891006,249.891006,1501
2012-03-21,249.891006,249.891006,249.891006,249.891006,249.891006,0
2012-03-22,269.114014,269.114014,269.114014,269.114014,269.114014,104
2012-03-23,269.114014,269.114014,259.502014,259.502014,259.502014,165432
2012-03-26,259.502014,259.502014,259.502014,259.502014,259.502014,2081
2012-03-27,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-03-28,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-03-29,249.891006,259.502014,249.891006,249.891006,249.891006,16959
2012-03-30,249.891006,249.891006,249.891006,249.891006,249.891006,14566
2012-04-02,249.891006,269.114014,249.891006,269.114014,269.114014,4836
2012-04-03,259.502014,259.502014,259.502014,259.502014,259.502014,85082
2012-04-04,259.502014,259.502014,259.502014,259.502014,259.502014,18969
2012-04-05,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-04-06,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-04-09,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-04-10,249.891006,269.114014,249.891006,269.114014,269.114014,220325
2012-04-11,259.502014,259.502014,249.891006,249.891006,249.891006,56913
2012-04-12,259.502014,278.725006,259.502014,278.725006,278.725006,39017
2012-04-13,259.502014,259.502014,249.891006,249.891006,249.891006,9364
2012-04-16,278.725006,278.725006,278.725006,278.725006,278.725006,1040
2012-04-17,269.114014,269.114014,249.891006,249.891006,249.891006,13734
2012-04-18,249.891006,249.891006,249.891006,249.891006,249.891006,0
2012-04-19,249.891006,249.891006,249.891006,249.891006,249.891006,0
2012-04-20,249.891006,278.725006,249.891006,249.891006,249.891006,14046
2012-04-23,249.891006,269.114014,249.891006,269.114014,269.114014,19661
2012-04-24,249.891006,249.891006,249.891006,249.891006,249.891006,4890
2012-04-25,249.891006,269.114014,249.891006,269.114014,269.114014,29445
2012-04-26,269.114014,278.725006,249.891006,249.891006,249.891006,141606
2012-04-27,249.891006,249.891006,249.891006,249.891006,249.891006,0
2012-04-30,249.891006,249.891006,249.891006,249.891006,249.891006,0
2012-05-01,249.891006,249.891006,249.891006,249.891006,249.891006,0
2012-05-02,269.114014,269.114014,259.502014,259.502014,259.502014,9125
2012-05-03,259.502014,259.502014,259.502014,259.502014,259.502014,2409
2012-05-04,259.502014,259.502014,249.891006,249.891006,249.891006,43371
2012-05-07,249.891006,259.502014,249.891006,259.502014,259.502014,165604
2012-05-08,249.891006,249.891006,249.891006,249.891006,249.891006,1040
2012-05-09,249.891006,249.891006,249.891006,249.891006,249.891006,0
2012-05-10,249.891006,249.891006,249.891006,249.891006,249.891006,98227
2012-05-11,249.891006,249.891006,249.891006,249.891006,249.891006,427494
2012-05-14,249.891006,249.891006,249.891006,249.891006,249.891006,9364
2012-05-15,240.279999,249.891006,240.279999,249.891006,249.891006,936
2012-05-16,240.279999,249.891006,230.669006,249.891006,249.891006,1458696
2012-05-17,249.891006,249.891006,249.891006,249.891006,249.891006,52023
2012-05-18,259.502014,259.502014,259.502014,259.502014,259.502014,436990
2012-05-21,269.114014,269.114014,269.114014,269.114014,269.114014,104
2012-05-22,249.891006,249.891006,249.891006,249.891006,249.891006,15607
2012-05-23,230.669006,259.502014,230.669006,259.502014,259.502014,81
2012-05-24,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-05-25,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-05-28,249.891006,249.891006,249.891006,249.891006,249.891006,5202
2012-05-29,249.891006,269.114014,249.891006,269.114014,269.114014,317146
2012-05-30,259.502014,326.781006,249.891006,259.502014,259.502014,256901
2012-05-31,259.502014,259.502014,259.502014,259.502014,259.502014,43283
2012-06-01,269.114014,269.114014,269.114014,269.114014,269.114014,191
2012-06-04,269.114014,269.114014,269.114014,269.114014,269.114014,26011
2012-06-05,269.114014,269.114014,259.502014,259.502014,259.502014,66220
2012-06-06,269.114014,278.725006,259.502014,278.725006,278.725006,83444
2012-06-07,269.114014,278.725006,269.114014,278.725006,278.725006,101734
2012-06-08,269.114014,278.725006,269.114014,278.725006,278.725006,2445
2012-06-11,278.725006,278.725006,278.725006,278.725006,278.725006,0
2012-06-12,269.114014,269.114014,259.502014,269.114014,269.114014,43650
2012-06-13,259.502014,259.502014,259.502014,259.502014,259.502014,28123
2012-06-14,259.502014,259.502014,249.891006,259.502014,259.502014,105752
2012-06-15,259.502014,259.502014,259.502014,259.502014,259.502014,0
2012-06-18,259.502014,259.502014,259.502014,259.502014,259.502014,16392
2012-06-19,249.891006,249.891006,240.279999,249.891006,249.891006,143936
2012-06-20,249.891006,249.891006,249.891006,249.891006,249.891006,169593
2012-06-21,259.502014,278.725006,249.891006,278.725006,278.725006,447508
2012-06-22,288.335999,297.946991,278.725006,297.946991,297.946991,20236
2012-06-25,297.946991,297.946991,297.946991,297.946991,297.946991,0
2012-06-26,297.946991,297.946991,278.725006,297.946991,297.946991,21881
2012-06-27,297.946991,307.558014,297.946991,307.558014,307.558014,25387
2012-06-28,307.558014,307.558014,307.558014,307.558014,307.558014,244
2012-06-29,307.558014,307.558014,307.558014,307.558014,307.558014,0
2012-07-02,288.335999,288.335999,288.335999,288.335999,288.335999,5202
2012-07-03,288.335999,288.335999,288.335999,288.335999,288.335999,0
2012-07-04,288.335999,307.558014,288.335999,307.558014,307.558014,200079
2012-07-05,317.169006,326.781006,317.169006,326.781006,326.781006,36623
