Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,59.123344,59.123344,56.647736,57.667103,23.101511,1702900
2000-01-04,55.773991,56.938984,54.900246,54.900246,21.993109,2601400
2000-01-05,54.390564,54.681812,52.570263,53.589630,21.468077,3226000
2000-01-06,52.861511,53.007137,51.769333,52.497452,21.030550,2604400
2000-01-07,53.880878,55.482742,53.589630,53.589630,21.468077,3792000
2000-01-10,57.230232,60.069901,56.574924,58.249599,23.334866,4676900
2000-01-11,57.375854,57.667103,55.919617,55.919617,22.401474,2673300
2000-01-12,57.011795,58.832096,57.011795,58.759285,23.539043,2526800
2000-01-13,58.759285,59.560215,58.103977,58.832096,23.568211,2788000
2000-01-14,60.579582,62.763943,60.142712,61.598953,24.676620,4195100
2000-01-18,63.928936,67.569534,63.783310,67.569534,27.068445,5789800
2000-01-19,66.040482,67.569534,65.239548,67.569534,27.068445,4773200
2000-01-20,65.093925,67.132660,64.584244,64.584244,25.872536,4027100
2000-01-21,63.564877,65.530800,62.327072,65.166740,26.105879,4197700
2000-01-24,64.220184,64.802681,62.836754,64.001747,25.639183,2003100
2000-01-25,62.909569,64.511429,62.472694,64.147369,25.697515,1556300
2000-01-26,66.113297,66.914230,65.385178,65.457985,26.222553,3287600
2000-01-27,65.385178,66.404541,64.365807,65.166740,26.105879,2692100
2000-01-28,64.438622,65.239548,62.399883,63.637688,25.493340,3357600
2000-01-31,63.200817,66.331734,61.598953,66.331734,26.572582,5636300
2000-02-01,67.278290,69.244209,66.841415,68.734528,27.535139,4900300
2000-02-02,70.554825,74.122612,70.045143,73.394493,29.401936,5840700
2000-02-03,65.822044,72.739189,65.676422,71.938255,28.818558,9232000
2000-02-04,64.729866,68.880150,64.438622,67.351097,26.980934,14779100
2000-02-07,62.472694,63.273628,61.453327,62.909569,25.201654,12895500
2000-02-08,66.331734,67.423912,65.676422,67.059853,26.864267,5700900
2000-02-09,62.181446,65.239548,61.453327,61.453327,24.618288,9844100
2000-02-10,64.584244,66.404541,62.836754,64.074562,25.668358,6967000
2000-02-11,66.841415,67.132660,61.817387,64.074562,25.668358,11878200
2000-02-14,62.691132,63.273628,61.453327,62.181446,24.909967,4361400
2000-02-15,60.069901,61.162079,58.176788,61.162079,24.501606,8424100
2000-02-16,58.540848,60.215523,58.395222,59.196156,23.714058,8524200
2000-02-17,60.870831,62.399883,59.705841,62.254261,24.939135,4987800
2000-02-18,59.997089,61.162079,58.977718,61.162079,24.501606,7765000
2000-02-22,64.365807,65.530800,63.346439,64.365807,25.785030,7305700
2000-02-23,67.423912,67.642349,65.894859,67.351097,26.980934,5052000
2000-02-24,67.496727,69.171402,66.404541,68.734528,27.535139,4306200
2000-02-25,68.079216,68.224846,66.841415,66.841415,26.776762,3284500
2000-02-28,65.749237,65.894859,64.220184,64.292999,25.755861,4449600
2000-02-29,65.312363,67.423912,64.802681,66.987038,26.835094,3656400
2000-03-01,66.113297,66.914230,64.748070,66.113297,26.485071,3928400
2000-03-02,65.312363,66.987038,65.239548,66.914230,26.805929,2917500
2000-03-03,68.006409,70.482018,67.569534,69.753899,27.943495,4309300
2000-03-06,72.884811,74.996361,71.647011,71.938255,28.818558,6561700
2000-03-07,73.321686,73.321686,69.972328,70.045143,28.060171,4046000
2000-03-08,70.991699,73.030434,70.190765,72.302315,28.964409,3202700
2000-03-09,72.011070,74.486679,71.792633,73.467308,29.431099,5359000
2000-03-10,71.647011,73.394493,71.647011,72.083878,28.876884,6243300
2000-03-13,69.317024,72.083878,68.952965,71.064514,28.468533,3499700
2000-03-14,70.045143,70.627640,68.297653,68.297653,27.360125,3887100
2000-03-15,66.695793,67.132660,65.239548,65.239548,26.135044,3253900
2000-03-16,65.822044,68.734528,65.239548,68.006409,27.243458,3989600
2000-03-17,66.622978,69.244209,66.550171,68.516090,27.447638,2668000
2000-03-20,69.899521,72.520752,69.681084,71.719818,28.731058,3971100
2000-03-21,68.297653,71.865440,68.224846,70.627640,28.293520,7509200
2000-03-22,66.695793,69.171402,66.550171,68.370468,27.389292,10256700
2000-03-23,67.569534,70.409203,67.569534,69.899521,28.001841,5028200
2000-03-24,69.681084,69.972328,68.880150,68.880150,27.593485,4125500
