598.2773986370186 , 1215.8556289716018 , 854.8557784297383
652.203855413 , 1215.8556289716018 , 655.621266980682
722.0676598202369 , 1215.8556289716018 , 1092.480738566839
851.0894354108594 , 1215.8556289716018 , 1058.7800444526217
1061.0979526270044 , 1215.8556289716018 , 1441.5909860469728
1228.2176772665473 , 1215.8556289716018 , 1531.5083146676523
1397.1279988397189 , 1215.8556289716018 , 1915.7107198751728
1624.3020741647183 , 1215.8556289716018 , 2090.6072974751196
1913.1156285861255 , 1215.8556289716018 , 2530.810995167117
2245.032870698029 , 1215.8556289716018 , 2879.5764266807305
2556.620414448608 , 1215.8556289716018 , 3369.419528920505
3011.5889061539488 , 1215.8556289716018 , 3900.980589585185
3408.6607625316956 , 1215.8556289716018 , 4567.684660020407
4126.571599618578 , 1215.8556289716018 , 5113.757634445968
4624.30367582092 , 1215.8556289716018 , 6139.950237835602
5439.653687930716 , 1215.8556289716018 , 6759.111074734774
6242.650428344966 , 1215.8556289716018 , 7970.266053684127
7403.689722952351 , 1215.8556289716018 , 9638.350855623848
8259.214684898505 , 1215.8556289716018 , 10420.624354506881
9748.800390218 , 1215.8556289716018 , 12695.793509044046
10868.752656347815 , 1215.8556289716018 , 13780.81771125516
12732.864919793694 , 1215.8556289716018 , 16462.359067837995
14781.06220279442 , 1215.8556289716018 , 18926.940166264725
17428.8380658575 , 1215.8556289716018 , 22174.849236733575
20080.70252073551 , 1215.8556289716018 , 25114.8747102475
23775.539089098314 , 1215.8556289716018 , 28660.707299385762
26937.183881733294 , 1215.8556289716018 , 33619.02244984162
29787.829082987373 , 1215.8556289716018 , 38131.039212051975
34453.560111241684 , 1215.8556289716018 , 42546.35328495845
37867.34593869448 , 1215.8556289716018 , 48521.62027582966
44887.16804986858 , 1215.8556289716018 , 54079.797575682314
50063.479873400494 , 1215.8556289716018 , 62451.895352008854
59386.28935127727 , 1215.8556289716018 , 72644.52581539811
72194.59366113061 , 1215.8556289716018 , 82646.63404544006
75580.31166539178 , 1215.8556289716018 , 96577.87873364576
86039.30756172747 , 1215.8556289716018 , 103348.9416050394
98460.98183004404 , 1215.8556289716018 , 116089.99809268671
116141.14805635165 , 1215.8556289716018 , 137558.4551360212
127979.6443548269 , 1215.8556289716018 , 155535.45928799445
147615.54717694366 , 1215.8556289716018 , 179663.60997391472
165950.7087884194 , 1215.8556289716018 , 198295.1089579206
185873.53262892005 , 1215.8556289716018 , 224076.65061283324
216694.90029272987 , 1215.8556289716018 , 260640.236350118
245857.33187681335 , 1215.8556289716018 , 298184.9369277301
269437.880919299 , 1215.8556289716018 , 340991.0849086787
323367.0782668528 , 1215.8556289716018 , 356693.75958585984
337614.54880623095 , 1215.8556289716018 , 429222.77578783286
421179.0061023323 , 1215.8556289716018 , 470594.15438395366
456964.4666069121 , 1215.8556289716018 , 544914.1062601318
533306.884028624 , 1215.8556289716018 , 623258.7706960418
552320.559909005 , 1215.8556289716018 , 668682.1590843088
632086.1372556412 , 1215.8556289716018 , 747040.8006036624
738213.2591160409 , 1215.8556289716018 , 814897.797577616
792767.8283600743 , 1215.8556289716018 , 993228.8949514593
963801.7874761588 , 1215.8556289716018 , 1087715.7063110382
1086920.389734545 , 1215.8556289716018 , 1213513.9389659427
1276253.0317876707 , 1215.8556289716018 , 1447950.9235761277
1494540.4720514168 , 1215.8556289716018 , 1608997.2192350298
1530977.155650903 , 1215.8556289716018 , 1927296.3203718439
1998173.2474721083 , 1215.8556289716018 , 2094322.5445878138
2039967.0782800654 , 1215.8556289716018 , 2556575.6686714995
2498540.7099816925 , 1215.8556289716018 , 2682461.4580725664
2595078.7875108873 , 1215.8556289716018 , 3071952.548917628
3288661.9438575064 , 1215.8556289716018 , 3678694.52669138
3522339.4596267147 , 1215.8556289716018 , 4096667.1080578025
4459589.925685004 , 1215.8556289716018 , 4636467.936209712
5281501.401172756 , 1215.8556289716018 , 5608945.619049025
5583467.8742400445 , 1215.8556289716018 , 6789682.6002326105
6854788.76712689 , 1215.8556289716018 , 6344656.131278947
8099655.894243321 , 1215.8556289716018 , 8717399.297875168
8791241.247669114 , 1215.8556289716018 , 9252765.131682154
9913635.527720291 , 1215.8556289716018 , 1.0963386693993617E7
1.176761847672489E7 , 1215.8556289716018 , 1.1012749220203964E7
1.3021365547572557E7 , 1215.8556289716018 , 1.4549488329170013E7
1.7165263082048465E7 , 1215.8556289716018 , 1.5565502719232572E7
1.6729734408607401E7 , 1215.8556289716018 , 1.7901819637214884E7
2.0828034663235243E7 , 1215.8556289716018 , 2.0348308840015937E7
2.1949130978031125E7 , 1215.8556289716018 , 1.892841284143748E7
2.6629791098448943E7 , 1215.8556289716018 , 2.9930702449749514E7
2.1970141387955725E7 , 1215.8556289716018 , 2.660446084334259E7
3.2732074944685765E7 , 1215.8556289716018 , 3.2707158615435384E7
3.48818124912934E7 , 1215.8556289716018 , 3.1514894349179633E7
3.792480216598976E7 , 1215.8556289716018 , 3.9605013980586745E7
4.478089626297219E7 , 1215.8556289716018 , 4.304618998031332E7
5.32703229805071E7 , 1215.8556289716018 , 4.945387899016735E7
6.491058064787887E7 , 1215.8556289716018 , 6.407281038097133E7
5.761912208532991E7 , 1215.8556289716018 , 6.237402956517086E7
7.062052211774586E7 , 1215.8556289716018 , 7.082497444815712E7
6.861989318165122E7 , 1215.8556289716018 , 7.494807980720995E7
9.021139999952194E7 , 1215.8556289716018 , 8.236547531297208E7
9.394791952174632E7 , 1215.8556289716018 , 1.0269150773014316E8
1.091633005020351E8 , 1215.8556289716018 , 1.0968446785845783E8
1.2375122378256805E8 , 1215.8556289716018 , 1.1518575203120981E8
1.5566088276388124E8 , 1215.8556289716018 , 1.565266706291407E8
1.7315538981554395E8 , 1215.8556289716018 , 1.485477383327749E8
1.9022194397624275E8 , 1215.8556289716018 , 1.9622576963141096E8
2.0764245363667676E8 , 1215.8556289716018 , 1.6699120810228002E8
2.5775963280659834E8 , 1215.8556289716018 , 2.639702012985201E8
2.7049446597643435E8 , 1215.8556289716018 , 2.409705461403448E8
2.963614041656123E8 , 1215.8556289716018 , 3.0793652360456836E8
2.885613403334137E8 , 1215.8556289716018 , 3.050807089754223E8
3.76463272515579E8 , 1215.8556289716018 , 3.7912763320342255E8
3.376535039700252E8 , 1215.8556289716018 , 3.924471315038719E8
4.74471694537146E8 , 1215.8556289716018 , 4.3721970370491195E8
5.85559953046722E8 , 1215.8556289716018 , 5.787231803103709E8
5.169849487655271E8 , 1215.8556289716018 , 5.610896353377427E8
6.441550584980825E8 , 1215.8556289716018 , 5.812033101203628E8
6.16151416629581E8 , 1215.8556289716018 , 6.73578145743534E8
8.331282830729845E8 , 1215.8556289716018 , 7.617422990734878E8
