190.85878105219828 , 1.7755578894076811 , 288.7255714780738
214.23452568014372 , 1.7755578894076811 , 197.24377438894774
234.95382189640105 , 1.7755578894076811 , 372.2162530266132
281.18717615396775 , 1.7755578894076811 , 337.99202871379464
356.4423060815847 , 1.7755578894076811 , 491.42183737056615
413.2647529980989 , 1.7755578894076811 , 509.7207702987154
470.3159154686354 , 1.7755578894076811 , 646.5304808844306
543.7155417375726 , 1.7755578894076811 , 708.6591548636914
651.435381264658 , 1.7755578894076811 , 868.2217834607646
757.4339225367679 , 1.7755578894076811 , 977.9025329570135
871.7521749292647 , 1.7755578894076811 , 1162.5726424029172
1041.9629889975254 , 1.7755578894076811 , 1321.3487531858782
1217.7004780072355 , 1.7755578894076811 , 1574.8752002973276
1406.977039674888 , 1.7755578894076811 , 1841.6635821225507
1597.6784796267923 , 1.7755578894076811 , 2099.751162680092
1859.432032838523 , 1.7755578894076811 , 2360.7909350560876
2111.839852127014 , 1.7755578894076811 , 2726.0102171335166
2453.3582619838767 , 1.7755578894076811 , 3192.204780866378
2845.4346029368194 , 1.7755578894076811 , 3660.5788331677295
3310.278744976987 , 1.7755578894076811 , 4247.254167370739
3642.3344636082193 , 1.7755578894076811 , 4698.102982738935
4370.9711685265 , 1.7755578894076811 , 5520.79380715011
4729.270412132565 , 1.7755578894076811 , 6195.007750609333
5539.143853176158 , 1.7755578894076811 , 7135.671606356983
6432.857695332507 , 1.7755578894076811 , 8025.040805265118
7214.382863642746 , 1.7755578894076811 , 9292.839717016184
8159.888026362148 , 1.7755578894076811 , 10514.597021444966
9326.13362125142 , 1.7755578894076811 , 12181.216811468785
10416.447802766226 , 1.7755578894076811 , 13124.911673370714
12071.955292232371 , 1.7755578894076811 , 15275.831286467523
13538.835328733529 , 1.7755578894076811 , 17071.496293942324
15979.570787211902 , 1.7755578894076811 , 19661.700002154892
17131.397655731198 , 1.7755578894076811 , 21993.803403504313
21507.221675569464 , 1.7755578894076811 , 25603.561018129552
22921.24570413601 , 1.7755578894076811 , 29643.518630830455
27735.103245159265 , 1.7755578894076811 , 33063.89820731464
27960.998017311114 , 1.7755578894076811 , 37713.073267450694
34224.775695647324 , 1.7755578894076811 , 39712.48729895187
36691.93571126231 , 1.7755578894076811 , 48332.27351415348
44413.96815342231 , 1.7755578894076811 , 53109.48087363513
47071.14134808134 , 1.7755578894076811 , 62084.53147558784
56557.99343111757 , 1.7755578894076811 , 67596.59938091696
64906.44045269478 , 1.7755578894076811 , 78673.76555200559
70743.1234386686 , 1.7755578894076811 , 90440.11771054697
82377.07415768565 , 1.7755578894076811 , 100454.1456416613
96890.96270381872 , 1.7755578894076811 , 115095.84045825274
105407.85445315312 , 1.7755578894076811 , 132286.6351253277
124428.06524674156 , 1.7755578894076811 , 145542.55406022628
137169.84720971106 , 1.7755578894076811 , 165776.6582560347
159051.03202296316 , 1.7755578894076811 , 200680.55294872765
184084.16994583997 , 1.7755578894076811 , 217471.7457638176
209367.73780647924 , 1.7755578894076811 , 244463.7261159986
234827.60528976662 , 1.7755578894076811 , 283612.01011563384
270339.75058932754 , 1.7755578894076811 , 305193.54418959195
294070.32727035956 , 1.7755578894076811 , 362096.4245756757
365519.8694042618 , 1.7755578894076811 , 403623.82497381006
381811.55310672347 , 1.7755578894076811 , 499279.558682669
454977.5913466948 , 1.7755578894076811 , 478873.28536994103
509941.39004877984 , 1.7755578894076811 , 604971.6721375331
588157.5480363203 , 1.7755578894076811 , 584324.0194177944
728486.0538483815 , 1.7755578894076811 , 807122.7594220812
941914.3879691162 , 1.7755578894076811 , 961068.4764566023
972106.7868620087 , 1.7755578894076811 , 1159070.6536936092
1189687.1364584453 , 1.7755578894076811 , 1093309.227821231
1629188.5441664453 , 1.7755578894076811 , 1646752.0070266507
1733486.9385454664 , 1.7755578894076811 , 1371564.889860911
2030566.674702686 , 1.7755578894076811 , 2212492.887698001
3031492.3995397342 , 1.7755578894076811 , 2016793.4406497835
4274109.1060635885 , 1.7755578894076811 , 4206081.732177732
3079016.013783248 , 1.7755578894076811 , 2867813.919848922
4972800.448093039 , 1.7755578894076811 , 4768021.576346991
3387451.1981008896 , 1.7755578894076811 , 4698749.537037432
6009163.310465423 , 1.7755578894076811 , 4244071.062501014
7349749.998046842 , 1.7755578894076811 , 7391492.002743917
6011571.111251717 , 1.7755578894076811 , 5408605.200362346
9629654.432643836 , 1.7755578894076811 , 8272415.253405129
1.3597197466358708E7 , 1.7755578894076811 , 8310328.170381453
