1.1494747851927878,1.4146837197941586,1014368.1351084649,[D@68dc098b,[D@38ba6ce3
1.0933000847111383,1.7276985267809737,1014368.1351084649,[D@68dc098b,[D@38ba6ce3
1.2599189424684498,1.8272939426017176,1100431.281061129,[D@68dc098b,[D@38ba6ce3
1.350535626769532,1.9221386324518597,1030754.7349005117,[D@68dc098b,[D@38ba6ce3
1.4722665089402955,2.008962138805292,1098756.5799924657,[D@68dc098b,[D@38ba6ce3
1.4944738533059085,2.163250083833197,1070050.0473604873,[D@68dc098b,[D@38ba6ce3
1.57812824957848,2.2895004298151047,1116879.6481632455,[D@68dc098b,[D@38ba6ce3
1.5515972081973146,2.2815194873505718,1097372.2160043458,[D@68dc098b,[D@38ba6ce3
1.6495222003597152,2.2901551394455377,1007392.7304710043,[D@68dc098b,[D@38ba6ce3
1.5972430605097356,2.3880396826597012,1054429.5324893317,[D@68dc098b,[D@38ba6ce3
1.6567770620359896,2.4695051147390217,1207178.520240861,[D@68dc098b,[D@38ba6ce3
1.6472951966855969,2.5201219343240653,1334520.5543087057,[D@68dc098b,[D@38ba6ce3
1.6567573482484823,2.553232734520453,1429767.7111663397,[D@68dc098b,[D@38ba6ce3
1.6997038807480414,2.584636539689547,1359800.993161033,[D@68dc098b,[D@38ba6ce3
1.7347778858746323,2.640966674128021,1245426.228723315,[D@68dc098b,[D@38ba6ce3
1.7591992187852676,2.693681378342835,1144484.5052203583,[D@68dc098b,[D@38ba6ce3
1.7369680021299274,2.7422507457696796,1201713.179708966,[D@68dc098b,[D@38ba6ce3
1.775846476855224,2.8442986529443317,1376550.7865000835,[D@68dc098b,[D@38ba6ce3
1.7425568596833716,2.8396091177873104,1160500.8169113188,[D@68dc098b,[D@38ba6ce3
1.8853567127514346,2.9481899765958643,1484020.570334677,[D@68dc098b,[D@38ba6ce3
1.9179140989554573,2.9831386651028406,1018526.8922981671,[D@68dc098b,[D@38ba6ce3
1.8362602221037663,3.036707380071089,1528968.8783001578,[D@68dc098b,[D@38ba6ce3
1.9875498339798523,3.051201515447221,1599483.776637481,[D@68dc098b,[D@38ba6ce3
2.0697754137391042,3.063164215412668,1505248.4426740892,[D@68dc098b,[D@38ba6ce3
2.019561720517951,3.070580454167842,1094165.1252169702,[D@68dc098b,[D@38ba6ce3
2.0049155724016536,3.169616689604366,1342505.1972885698,[D@68dc098b,[D@38ba6ce3
2.1078629640901902,3.1305139304225658,1556142.9518596733,[D@68dc098b,[D@38ba6ce3
1.8852149363816921,3.098522996114622,1353469.570736974,[D@68dc098b,[D@38ba6ce3
1.9433719604206523,3.126299690522174,1287103.9160106548,[D@68dc098b,[D@38ba6ce3
1.9666984118211488,3.1794973793719725,1396491.0735076899,[D@68dc098b,[D@38ba6ce3
1.9255485021551855,3.223710305096901,1593410.6920699342,[D@68dc098b,[D@38ba6ce3
1.90276791587169,3.146110777795278,1480985.1791618846,[D@68dc098b,[D@38ba6ce3
1.879329451290653,3.1873063062047367,1490595.283260534,[D@68dc098b,[D@38ba6ce3
1.9264337761866202,3.1855332886130423,1345219.7501321505,[D@68dc098b,[D@38ba6ce3
1.8618514057395144,3.1986245169558587,1452994.9004135267,[D@68dc098b,[D@38ba6ce3
1.8881140445957953,3.2841398394371946,1596934.17112984,[D@68dc098b,[D@38ba6ce3
1.9239111355140437,3.306228500658487,1741689.5610467482,[D@68dc098b,[D@38ba6ce3
1.8581472902573923,3.2705724477362157,1574319.1721259109,[D@68dc098b,[D@38ba6ce3
1.8896025951261222,3.2952517948831455,1528661.3746963516,[D@68dc098b,[D@38ba6ce3
1.8707078646986668,3.348591977664964,1497817.820576571,[D@68dc098b,[D@38ba6ce3
2.0360231766669923,3.3143867803275633,1429626.4728181418,[D@68dc098b,[D@38ba6ce3
1.8577980898193311,3.4457228952710373,1567399.0632309325,[D@68dc098b,[D@38ba6ce3
2.0915136158006025,3.401487231713218,1515738.3498190013,[D@68dc098b,[D@38ba6ce3
1.965710763746475,3.48727865826742,1589557.474226061,[D@68dc098b,[D@38ba6ce3
2.115990968063334,3.4635643984093285,1504663.6515146256,[D@68dc098b,[D@38ba6ce3
2.0832253518017456,3.4894264630651866,1646946.0341571234,[D@68dc098b,[D@38ba6ce3
2.1401835670084433,3.499046086436809,1516687.902903779,[D@68dc098b,[D@38ba6ce3
2.126715340400186,3.5782806555985376,1516568.225405857,[D@68dc098b,[D@38ba6ce3
2.0720281851062206,3.462573427529845,1479104.2997551118,[D@68dc098b,[D@38ba6ce3
2.0695594036161085,3.5625931284020886,1643758.3755410262,[D@68dc098b,[D@38ba6ce3
2.1236478858492243,3.617012782851625,1661207.9509641977,[D@68dc098b,[D@38ba6ce3
2.2136215625422606,3.7135456595124072,1534814.2929455554,[D@68dc098b,[D@38ba6ce3
2.0658731069261496,3.6409285479397084,1457614.9701931316,[D@68dc098b,[D@38ba6ce3
2.2457178138625737,3.7126439394440496,1723155.9518937462,[D@68dc098b,[D@38ba6ce3
1.9993320621097694,3.6452222564021293,1732416.273284731,[D@68dc098b,[D@38ba6ce3
2.3521923796216235,3.8316375303458905,1571934.2793027814,[D@68dc098b,[D@38ba6ce3
2.119203680018284,3.732108965836182,1510999.125152166,[D@68dc098b,[D@38ba6ce3
2.385541798931973,3.7893095313298226,1567472.8287068163,[D@68dc098b,[D@38ba6ce3
2.044843708676762,4.039329720906899,1710235.5784804563,[D@68dc098b,[D@38ba6ce3
2.5051816936536797,3.750942169752115,1634229.0558697735,[D@68dc098b,[D@38ba6ce3
2.058553026111245,3.9380173148666273,1516494.1644343627,[D@68dc098b,[D@38ba6ce3
2.555362504898688,3.779316203764283,1634464.604142304,[D@68dc098b,[D@38ba6ce3
2.102838027498811,4.138930491925215,1575431.7380599321,[D@68dc098b,[D@38ba6ce3
2.467137482306063,3.7436436642535726,1652945.3704224403,[D@68dc098b,[D@38ba6ce3
2.28509695222276,3.9644836848610465,1572328.9103595824,[D@68dc098b,[D@38ba6ce3
2.192370777505642,3.845322194277288,1502167.731212264,[D@68dc098b,[D@38ba6ce3
2.186648235304392,3.894338046595168,1714346.2580574367,[D@68dc098b,[D@38ba6ce3
2.3029926242336503,3.754410335647237,1497998.867708456,[D@68dc098b,[D@38ba6ce3
2.06069690365348,3.9934977175266564,1760135.9889718187,[D@68dc098b,[D@38ba6ce3
2.2288514970427955,3.598031471909095,1589505.4441159659,[D@68dc098b,[D@38ba6ce3
2.1990887081626314,3.893198288420763,1637098.2947080266,[D@68dc098b,[D@38ba6ce3
2.085809419496439,3.8578959681523113,1605220.8082706414,[D@68dc098b,[D@38ba6ce3
2.2663018854354733,3.9356592883612143,1572229.2549229097,[D@68dc098b,[D@38ba6ce3
2.173957691270801,3.681876798810098,1579462.8222538652,[D@68dc098b,[D@38ba6ce3
2.2233831892617,3.88620646762866,1595670.3246471616,[D@68dc098b,[D@38ba6ce3
2.0396480311891816,3.8672163637458263,1530359.2523906352,[D@68dc098b,[D@38ba6ce3
2.261672172605726,3.8019745342238753,1539845.6053958572,[D@68dc098b,[D@38ba6ce3
2.1384536701376144,3.764355693283968,1710113.1106353593,[D@68dc098b,[D@38ba6ce3
2.068819157759649,3.855327685233677,1515548.5141614496,[D@68dc098b,[D@38ba6ce3
2.0629640931080395,3.886188434984006,1671411.6738376697,[D@68dc098b,[D@38ba6ce3
2.174190509452,3.9363281141741613,1524602.0776731065,[D@68dc098b,[D@38ba6ce3
2.229483524899898,4.033982012933816,1616588.4544511824,[D@68dc098b,[D@38ba6ce3
2.2719204881164137,3.8250385368614666,1591860.3168109625,[D@68dc098b,[D@38ba6ce3
2.1869368140620162,3.90182195786545,1616056.7851606272,[D@68dc098b,[D@38ba6ce3
2.1899439279512265,3.9021779952296853,1545088.6461742336,[D@68dc098b,[D@38ba6ce3
2.0608632241656615,3.926115792404719,1773261.1070880638,[D@68dc098b,[D@38ba6ce3
2.102168012615193,3.9414001085802246,1640676.6290514264,[D@68dc098b,[D@38ba6ce3
2.1378921041435683,3.932767385023452,1638345.2102635845,[D@68dc098b,[D@38ba6ce3
2.1684696472075573,3.7679642590644415,1680569.4916683615,[D@68dc098b,[D@38ba6ce3
2.247054805964866,3.963561653984957,1740501.9815262398,[D@68dc098b,[D@38ba6ce3
2.2061142943262118,3.9268179340959515,1605785.9329689075,[D@68dc098b,[D@38ba6ce3
